"","REGION","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","MONTH","DAY","HABITAT_CD","STRAT","RUGOSITY_CD","WTD_RUG","LAT_DEGREES","LON_DEGREES","MAPGRID_NR","SUB_REGION_NAME","SUB_REGION_NR","ZONE_NAME","ZONE_NR","MPA_NAME","MPA_NR","ADMIN","PROT","DEPTH_STRAT","MIN_DEPTH","MAX_DEPTH","METERS_COMPLETED","COVER_CAT_CD","COVER_CAT_NAME","HARDBOTTOM_P","SOFTBOTTOM_P","RUBBLE_P","MEAN_RUG","SPECIES_CD","SPECIES_NAME","N","JUV","MAX_DIAMETER","PERP_DIAMETER","HEIGHT","OLD_MORT","RECENT_MORT","BLEACH_CONDITION","DISEASE","REST_SITE","SurveyCode","MilSortCode"
"1966","FLK",1018,1,2018,9,26,"CONT_LR","INPR",NA,0.15,25.3322,-80.2334,"1954838","Biscayne",12,"Inshore",1,"Unprotected",0,NA,0,NA,3.3527998927104,3.6575998829568,10,NA,NA,NA,NA,NA,NA,"SCO LACE","Scolymia lacera",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1018","2018-9-26-1018-1"
"1967","FLK",1018,1,2018,9,26,"CONT_LR","INPR",NA,0.15,25.3322,-80.2334,"1954838","Biscayne",12,"Inshore",1,"Unprotected",0,NA,0,NA,3.3527998927104,3.6575998829568,10,NA,NA,NA,NA,NA,NA,"SID RADI","Siderastrea radians",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1018","2018-9-26-1018-1"
"1968","FLK",1018,1,2018,9,26,"CONT_LR","INPR",NA,0.15,25.3322,-80.2334,"1954838","Biscayne",12,"Inshore",1,"Unprotected",0,NA,0,NA,3.3527998927104,3.6575998829568,10,NA,NA,NA,NA,NA,NA,"SID SIDE","Siderastrea siderea",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1018","2018-9-26-1018-1"
"1969","FLK",1018,1,2018,9,26,"CONT_LR","INPR",NA,0.15,25.3322,-80.2334,"1954838","Biscayne",12,"Inshore",1,"Unprotected",0,NA,0,NA,3.3527998927104,3.6575998829568,10,NA,NA,NA,NA,NA,NA,"SOL BOUR","Solenastrea bournoni",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1018","2018-9-26-1018-1"
"1970","FLK",1018,1,2018,9,26,"CONT_LR","INPR",NA,0.15,25.3322,-80.2334,"1954838","Biscayne",12,"Inshore",1,"Unprotected",0,NA,0,NA,3.3527998927104,3.6575998829568,10,NA,NA,NA,NA,NA,NA,"SOL SPE.","Solenastrea spp",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1018","2018-9-26-1018-1"
"1971","FLK",1018,1,2018,9,26,"CONT_LR","INPR",NA,0.15,25.3322,-80.2334,"1954838","Biscayne",12,"Inshore",1,"Unprotected",0,NA,0,NA,3.3527998927104,3.6575998829568,10,NA,NA,NA,NA,NA,NA,"STE INTE","Stephanocoenia intersepta",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1018","2018-9-26-1018-1"
"1972","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"AGA AGAR","Agaricia agaricites",1,0,30,25,22,0,0,"P","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"1973","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"AGA AGAR","Agaricia agaricites",1,0,11,8,7,0,0,"N","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"1974","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"AGA AGAR","Agaricia agaricites",1,0,6,5,1,0,0,"N","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"1975","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"AGA AGAR","Agaricia agaricites",1,0,4,2.5,1,0,0,"N","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"1976","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"AGA AGAR","Agaricia agaricites",1,0,5,2,4,0,0,"N","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"1977","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1978","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1979","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"AGA LAMA","Agaricia lamarcki",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1980","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"AGA SPE.","Agaricia spp",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1981","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"CLA ABRU","Cladocora arbuscula",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1982","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"COL NATA","Colpophyllia natans",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1983","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"DIC STOK","Dichocoenia stokesii",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1984","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"DIP LABY","Diploria labyrinthiformis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1985","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"EUS FAST","Eusmilia fastigiata",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1986","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"FAV FRAG","Favia fragum",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1987","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"HEL CUCU","Helioceris cucullata",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1988","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"MAD DECA","Madracis decactis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1989","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"MEA MEAN","Meandrina meandrites",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1990","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"MON CAVE","Montastraea cavernosa",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1991","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"MUS ANGU","Mussa angulosa",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1992","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"MYC ALIC","Mycetophyllia aliciae",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1993","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"MYC FERO","Mycetophyllia ferox",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1994","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"MYC LAMA","Mycetophyllia lamarckiana",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1995","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"MYC SPE.","Mycetophyllia spp",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1996","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"OCU DIFF","Oculina diffusa",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1997","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"ORB ANCX","Orbicella annularis species complex",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"1998","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"ORB ANNU","Orbicella annularis",1,0,50,27,2,80,0,"N","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"1999","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"ORB FAVE","Orbicella faveolata",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"2000","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"ORB FRAN","Orbicella franksi",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"2001","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"POR ASTR","Porites astreoides",1,0,8,6,2.5,75,0,"N","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"2002","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"POR ASTR","Porites astreoides",1,0,7,5,6,0,0,"N","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"2003","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"POR ASTR","Porites astreoides",1,0,8,6,5,0,0,"N","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"2004","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"POR DIVA","Porites divaricata",1,0,7,6,8,0,0,"P","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"2005","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"POR FURC","Porites furcata",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"2006","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"POR PORI","Porites porites",1,0,12,9,5,5,0,"N","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"2007","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"POR SPE.","Porites spp",1,0,5,3.2,1,0,0,"N","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"2008","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"PSE CLIV","Pseudodiploria clivosa",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"2009","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"PSE STRI","Pseudodiploria strigosa",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"2010","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"SCO CUBE","Scolymia cubensis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"2011","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"SCO LACE","Scolymia lacera",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"2012","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"SID RADI","Siderastrea radians",1,0,10,8,1,5,2,"N","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"2013","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"SID SIDE","Siderastrea siderea",1,0,45,35,10,30,0,"P","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"2014","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"SID SIDE","Siderastrea siderea",1,0,28,20,15,0,0,"N",NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"2015","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"SID SIDE","Siderastrea siderea",1,0,6,3.5,1,40,0,"N","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"2016","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"SID SIDE","Siderastrea siderea",1,0,7,4,2,20,0,"P","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"2017","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"SID SIDE","Siderastrea siderea",1,0,23,14,8,80,0,"P","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"2018","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"SID SIDE","Siderastrea siderea",1,0,5,2.5,2.5,0,0,"P","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"2019","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"SOL BOUR","Solenastrea bournoni",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"2020","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"SOL SPE.","Solenastrea spp",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1082","2018-9-26-1082-1"
"2021","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"STE INTE","Stephanocoenia intersepta",1,0,6,4,2,0,0,"N","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"2022","FLK",1082,1,2018,9,26,"ISOL_HR","MCPR",NA,0.336666666666667,25.34985,-80.1637215,"1959708","Biscayne",12,"Mid Channel",2,"BISC_SRZ",28,NA,1,NA,7.31519976591361,10.0583996781312,10,NA,NA,NA,NA,NA,NA,"STE INTE","Stephanocoenia intersepta",1,0,15.5,12,11,0,0,"P","A",NA,"2018-9-26-1082","2018-9-26-1082-1"
"2023","FLK",1517,1,2018,9,26,"ISOL_LR","INPR",NA,0.15,25.3348985,-80.2373532,"1955566","Biscayne",12,"Inshore",1,"Unprotected",0,NA,0,NA,2.7431999122176,3.047999902464,10,NA,NA,NA,NA,NA,NA,"AGA AGAR","Agaricia agaricites",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1517","2018-9-26-1517-1"
"2024","FLK",1517,1,2018,9,26,"ISOL_LR","INPR",NA,0.15,25.3348985,-80.2373532,"1955566","Biscayne",12,"Inshore",1,"Unprotected",0,NA,0,NA,2.7431999122176,3.047999902464,10,NA,NA,NA,NA,NA,NA,"AGA FRAG","Agaricia fragilis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1517","2018-9-26-1517-1"
"2025","FLK",1517,1,2018,9,26,"ISOL_LR","INPR",NA,0.15,25.3348985,-80.2373532,"1955566","Biscayne",12,"Inshore",1,"Unprotected",0,NA,0,NA,2.7431999122176,3.047999902464,10,NA,NA,NA,NA,NA,NA,"AGA HUMI","Agaricia humilis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1517","2018-9-26-1517-1"
"2026","FLK",1517,1,2018,9,26,"ISOL_LR","INPR",NA,0.15,25.3348985,-80.2373532,"1955566","Biscayne",12,"Inshore",1,"Unprotected",0,NA,0,NA,2.7431999122176,3.047999902464,10,NA,NA,NA,NA,NA,NA,"AGA LAMA","Agaricia lamarcki",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1517","2018-9-26-1517-1"
"2027","FLK",1517,1,2018,9,26,"ISOL_LR","INPR",NA,0.15,25.3348985,-80.2373532,"1955566","Biscayne",12,"Inshore",1,"Unprotected",0,NA,0,NA,2.7431999122176,3.047999902464,10,NA,NA,NA,NA,NA,NA,"AGA SPE.","Agaricia spp",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1517","2018-9-26-1517-1"
"2028","FLK",1517,1,2018,9,26,"ISOL_LR","INPR",NA,0.15,25.3348985,-80.2373532,"1955566","Biscayne",12,"Inshore",1,"Unprotected",0,NA,0,NA,2.7431999122176,3.047999902464,10,NA,NA,NA,NA,NA,NA,"CLA ABRU","Cladocora arbuscula",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1517","2018-9-26-1517-1"
"2029","FLK",1517,1,2018,9,26,"ISOL_LR","INPR",NA,0.15,25.3348985,-80.2373532,"1955566","Biscayne",12,"Inshore",1,"Unprotected",0,NA,0,NA,2.7431999122176,3.047999902464,10,NA,NA,NA,NA,NA,NA,"COL NATA","Colpophyllia natans",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1517","2018-9-26-1517-1"
"2030","FLK",1517,1,2018,9,26,"ISOL_LR","INPR",NA,0.15,25.3348985,-80.2373532,"1955566","Biscayne",12,"Inshore",1,"Unprotected",0,NA,0,NA,2.7431999122176,3.047999902464,10,NA,NA,NA,NA,NA,NA,"DIC STOK","Dichocoenia stokesii",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1517","2018-9-26-1517-1"
"2031","FLK",1517,1,2018,9,26,"ISOL_LR","INPR",NA,0.15,25.3348985,-80.2373532,"1955566","Biscayne",12,"Inshore",1,"Unprotected",0,NA,0,NA,2.7431999122176,3.047999902464,10,NA,NA,NA,NA,NA,NA,"DIP LABY","Diploria labyrinthiformis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1517","2018-9-26-1517-1"
"2032","FLK",1517,1,2018,9,26,"ISOL_LR","INPR",NA,0.15,25.3348985,-80.2373532,"1955566","Biscayne",12,"Inshore",1,"Unprotected",0,NA,0,NA,2.7431999122176,3.047999902464,10,NA,NA,NA,NA,NA,NA,"EUS FAST","Eusmilia fastigiata",1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2018-9-26-1517","2018-9-26-1517-1"
